"item-value";"stat-multiple";"stat-type";"ProfileInternalColumnName";"ProfileSourceAttributeType";"ProfileSourceAttributeName";"ProfileInputName";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"0";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"0";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"0";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"Z021";"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"Z021";"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"Z021";"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"4";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"4";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"4";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"4";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"4";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"FEMALE"
"1";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"23";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"23";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"23";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"23";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"23";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Shinabery Tamie";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Shinabery Tamie";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Shinabery Tamie";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"15";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"15";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"15";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"15";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"15";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"femle";"false";"min";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"femle";"false";"max";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"femle";"false";"median";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"5";"false";"min_positive_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"5";"false";"min_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"5";"false";"max_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"5";"false";"avg_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"5";"false";"median_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-23";"false";"min";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-23";"false";"max";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-23";"false";"median";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"min_positive_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"min_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"max_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"avg_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"median_length";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_3";"STRING";"CalculatedDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-24";"false";"min";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-24";"false";"max";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1947-09-24";"false";"median";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"min_positive_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"min_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"max_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"avg_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"10";"false";"median_length";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_4";"STRING";"BirthDate";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_not_nulls";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"distinct";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
;"false";"min";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
;"false";"max";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
;"false";"median";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"min_positive_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"min_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"max_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"avg_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"median_length";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_5";"STRING";"Description";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"44 7700 900032";"false";"min";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"44 7700 900032";"false";"max";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"44 7700 900032";"false";"median";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"14";"false";"min_positive_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"14";"false";"min_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"14";"false";"max_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"14";"false";"avg_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"14";"false";"median_length";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_6";"STRING";"Mobile";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"jane.watson@gmail.com";"false";"min";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"jane.watson@gmail.com";"false";"max";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"jane.watson@gmail.com";"false";"median";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"21";"false";"min_positive_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"21";"false";"min_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"21";"false";"max_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"21";"false";"avg_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"21";"false";"median_length";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_7";"STRING";"Email";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"min";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"max";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"median";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_positive_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"max_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"avg_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"median_length";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_8";"STRING";"directmailing";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"min";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"max";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"median";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_positive_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"max_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"avg_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"median_length";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_9";"STRING";"directemail";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"3";"false";"min";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"3";"false";"max";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"3";"false";"median";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_positive_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"min_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"max_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"avg_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"median_length";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_10";"STRING";"directtelephone";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"count_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"count_not_nulls";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"distinct";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"1";"false";"unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Z049";"false";"min";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Z049";"false";"max";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"Z049";"false";"median";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"min_positive_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"min_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"max_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"avg_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"4";"false";"median_length";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"non_unique";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"0";"false";"duplicate";"S_11";"STRING";"titleCode";"in";"GD";"S_2";"ru_RollupOnGD";"femle"
"2";"false";"count";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"count_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"count_not_nulls";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"distinct";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"30";"false";"min";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"42";"false";"max";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"42";"false";"median";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"72";"false";"sum";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"36";"false";"avg";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"6";"false";"std";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"36";"false";"var";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"non_unique";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"duplicate";"S_0";"LONG";"RecID";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"count";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"count_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"count_not_nulls";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"distinct";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"Choulnard Mollie";"false";"min";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"Handon Donette";"false";"max";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"Handon Donette";"false";"median";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"14";"false";"min_positive_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"14";"false";"min_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"16";"false";"max_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"15";"false";"avg_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"14";"false";"median_length";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"non_unique";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"duplicate";"S_1";"STRING";"FullName";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"count";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"count_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"2";"false";"count_not_nulls";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"1";"false";"distinct";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"0";"false";"unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"fmale";"false";"min";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"fmale";"false";"max";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"fmale";"false";"median";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"5";"false";"min_positive_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"5";"false";"min_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"5";"false";"max_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"5";"false";"avg_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"5";"false";"median_length";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"1";"false";"non_unique";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
"1";"false";"duplicate";"S_2";"STRING";"GD";"in";"GD";"S_2";"ru_RollupOnGD";"fmale"
