"item-count";"ProfileInternalColumnName";"ProfileSourceAttributeName";"item-percent";"item-value";"ProfileInputName";"ProfileSourceAttributeType";"FrequencyType";"rollup_SourceAttributeName";"rollup_column";"rollup_name";"rollup_value"
1;"S_9";"directemail";"50%";"1";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_9";"directemail";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_10";"directtelephone";"50%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_10";"directtelephone";"50%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_11";"titleCode";"50%";"Z049";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_11";"titleCode";"50%";"Z051";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_0";"RecID";"100%";"21";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_1";"FullName";"100%";"Mestrovich Jolanda";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_2";"GD";"100%";"phemail";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_3";"CalculatedDate";"100%";"1984-05-21";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_4";"BirthDate";"100%";"1984-05-22";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_5";"Description";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_6";"Mobile";"100%";"44 7700 900425";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_7";"Email";"100%";"dr.john.smith@gmail.c";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_8";"directmailing";"100%";"3";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_9";"directemail";"100%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_10";"directtelephone";"100%";"4";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_0";"RecID";"2.5641025641%";"3";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"5";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"6";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"7";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"8";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"28";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"29";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"45";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"47";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"50";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"51";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"52";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"53";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"54";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"56";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"57";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"58";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"59";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"60";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"62";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"63";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"65";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"67";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"69";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"75";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"77";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"78";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"79";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"81";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"82";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"86";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"50%";"LLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_1";"FullName";"50%";"LLLLLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_2";"GD";"100%";"LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_5";"Description";"100%";"LL:DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_6";"Mobile";"50%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_6";"Mobile";"50%";"DD DDDD DDDDDD,DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_7";"Email";"50%";"LLLL.L.LLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_7";"Email";"50%";"LLLL.LLLLLL@LLLLL.LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
2;"S_11";"titleCode";"100%";"LDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"mle"
1;"S_1";"FullName";"100%";"LLLLLLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_2";"GD";"100%";"LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_3";"CalculatedDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_4";"BirthDate";"100%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_5";"Description";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_6";"Mobile";"100%";"DD DDDD DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_0";"RecID";"2.5641025641%";"87";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"88";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"89";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"92";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"93";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"94";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"95";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_0";"RecID";"2.5641025641%";"101";"in";"LONG";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Alyson Haaz Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Armstead Eryn";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Daniel Right Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Deemer Wenona Mrs";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Glynis Schnitzer BDS";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Halpain Vania Ms";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Jeanett Dicecco Mrs";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"John Smiht Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"John William Smith";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Lebrecht Jacinto Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Loriann Blaydon";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mable Grill Ms";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_7";"Email";"100%";"LL.LLLL.LLLLL@LLLLL.L";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_8";"directmailing";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_9";"directemail";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_10";"directtelephone";"100%";"D";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
1;"S_11";"titleCode";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"phemail"
2;"S_1";"FullName";"5.1282051282%";"LLLLL LLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_1";"FullName";"5.1282051282%";"LLLLLLL LLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLL LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL LLLLLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLLLL LLLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr Denver Rotty";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr Loren Sowinski";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr Peter Jenkins";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr Smith John";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr. John Smith";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"MR. Rolff Kellye";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mr. Teodora Ramagano";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mrs Jehlicka Lorenza";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mrs Nicol Lowthert";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mrs Reichart Carlotta";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mrs Sar Maragret";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Mrs Valorie Finnel";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms Babbin Tiffani";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms Blaszczyk Chantel";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms Krystle Kulseth";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms Sauber Candis";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms. Jane Watson";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms. Keesha Bonanni";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Ms. Maryln Kishimoto";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Penalver Margarite";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Rebecca May";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Steven Govin";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Stoneman Willa";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Tomas Kloberdanz Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Turnley Denae Mr";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"wyomi neles Ms";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"Zoll Kelvin";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
39;"S_2";"GD";"100%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_3";"CalculatedDate";"5.1282051282%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
8;"S_3";"CalculatedDate";"20.5128205128%";"2001.07.01";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"S_3";"CalculatedDate";"17.9487179487%";"2003-12-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_3";"CalculatedDate";"7.6923076923%";"01\\01\\1998";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_3";"CalculatedDate";"7.6923076923%";"16.11.1978";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_3";"CalculatedDate";"5.1282051282%";"NULL";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"16.12.1978";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1905-06-02";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1933-09-01";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1939-05-11";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1952-12-18";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1953-06-22";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LL. LLLLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLL LLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLL LLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLL LLLLLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLL LLLLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLL LLLLLLLL LLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLL LLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLL LLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLL LLLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLL LLLLLLLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLL LLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLL LLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLL LLLLLL LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLL LLLLLLLLL LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLL LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLL LLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLL LLLLLLL LLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLLL LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLLL LLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLLL LLLLLLL LL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_1";"FullName";"2.5641025641%";"LLLLLLLL LLLLLLLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
39;"S_2";"GD";"100%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_3";"CalculatedDate";"5.1282051282%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
19;"S_3";"CalculatedDate";"48.7179487179%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
8;"S_3";"CalculatedDate";"20.5128205128%";"DDDD.DD.DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
4;"S_3";"CalculatedDate";"10.2564102564%";"DD.DD.DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_3";"CalculatedDate";"7.6923076923%";"DD\\DD\\DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_3";"CalculatedDate";"5.1282051282%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"D.D.DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_4";"BirthDate";"5.1282051282%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
19;"S_4";"BirthDate";"48.7179487179%";"DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
9;"S_4";"BirthDate";"23.0769230769%";"DDDD.DD.DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_4";"BirthDate";"7.6923076923%";"DD\\DD\\DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_4";"BirthDate";"5.1282051282%";"LLLL";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"D.D.DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"DD.DD.DDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"DDDDDD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"L. DDDD-DD-DD";"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
35;"S_5";"Description";"89.7435897436%";;"in";"STRING";"Masked";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1956-05-15";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1960-09-15";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1971-03-27";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1988-10-25";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"1993-03-04";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"2001-05-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"4038-11-20";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_3";"CalculatedDate";"2.5641025641%";"5.1.1982";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_4";"BirthDate";"5.1282051282%";;"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
9;"S_4";"BirthDate";"23.0769230769%";"2001.07.01";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
7;"S_4";"BirthDate";"17.9487179487%";"2003-12-06";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
3;"S_4";"BirthDate";"7.6923076923%";"01\\01\\1998";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
2;"S_4";"BirthDate";"5.1282051282%";"NULL";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"16.11.1978";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
1;"S_4";"BirthDate";"2.5641025641%";"1905-06-03";"in";"STRING";"Value";"GD";"S_2";"ru_RollupOnGD";"null"
